game_id,objective_MostInvestors,objective_MostEngineers,objective_NewWorldExplorer,objective_BasicGoodsProducer,objective_ExplorerTrader,objective_LuxuryFactories,objective_SingleIslandBonus,objective_MostExpeditionCards,objective_ExtraAction,objective_ArtifactBonus,objective_NewWorldProductFactories,objective_AnimalBonus,objective_ArtisanGoodsFactories,objective_MostTradeChips,objective_PrestigeFactories,objective_ResidentCardsPenalty,objective_EngineerGoodsFactories,objective_DiscardResidentCard,objective_InvestorExhaustForGold,objective_MostResidentsTotal,rounds_played,game_end_status,winner_player,player_id_p1,seat_position_p1,is_start_player_p1,start_cards_l2_count_p1,start_cards_l5_count_p1,start_cards_l7_count_p1,start_reward_upgrade_count_p1,start_reward_tradepoints_count_p1,start_reward_gold_count_p1,start_reward_extraaction_count_p1,start_reward_expedition_count_p1,start_reward_discard_count_p1,start_reward_explorationpoints_count_p1,start_reward_freegoodschoice_count_p1,start_reward_gold_and_tradepoints_count_p1,strategy_name_p1,fulfill_needs_count_p1,final_points_p1,rank_p1,is_winner_p1,player_id_p2,seat_position_p2,is_start_player_p2,start_cards_l2_count_p2,start_cards_l5_count_p2,start_cards_l7_count_p2,start_reward_upgrade_count_p2,start_reward_tradepoints_count_p2,start_reward_gold_count_p2,start_reward_extraaction_count_p2,start_reward_expedition_count_p2,start_reward_discard_count_p2,start_reward_explorationpoints_count_p2,start_reward_freegoodschoice_count_p2,start_reward_gold_and_tradepoints_count_p2,strategy_name_p2,fulfill_needs_count_p2,final_points_p2,rank_p2,is_winner_p2,player_id_p3,seat_position_p3,is_start_player_p3,start_cards_l2_count_p3,start_cards_l5_count_p3,start_cards_l7_count_p3,start_reward_upgrade_count_p3,start_reward_tradepoints_count_p3,start_reward_gold_count_p3,start_reward_extraaction_count_p3,start_reward_expedition_count_p3,start_reward_discard_count_p3,start_reward_explorationpoints_count_p3,start_reward_freegoodschoice_count_p3,start_reward_gold_and_tradepoints_count_p3,strategy_name_p3,fulfill_needs_count_p3,final_points_p3,rank_p3,is_winner_p3
272,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,123,,1,1,1,1,7,2,0,2,1,2,0,0,1,1,0,0,explorationFocus,118,128,2,0,2,2,0,7,2,0,3,0,2,2,0,0,0,0,0,factoryVariety,104,93,3,0,0,3,0,7,2,0,1,2,0,1,0,1,0,0,0,factoryVariety,69,162,1,1
273,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,275,,3,0,1,1,7,2,0,2,1,0,1,0,1,0,0,0,explorationFocus,133,89,3,0,1,2,0,7,2,0,1,2,2,0,0,0,0,1,0,eliteResidentProduction,44,120,2,0,2,3,0,7,2,0,1,1,0,2,0,0,0,0,0,explorationFocus,67,147,1,1
274,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,155,,1,0,1,1,7,2,0,1,2,0,0,1,1,0,0,0,adaptiveResidentStrategy,113,151,1,1,1,2,0,7,2,0,2,0,2,1,0,1,0,0,0,explorationFocus,62,106,3,0,2,3,0,7,2,0,2,1,2,1,0,0,0,0,0,explorationFocus,107,121,2,0
275,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,300,aborted_300_rounds,1,2,1,1,7,2,0,3,2,1,1,0,1,0,0,0,adaptiveResidentStrategy,128,121,3,0,0,2,0,7,2,0,1,3,2,0,0,0,0,0,0,explorationFocus,43,160,1,1,1,3,0,7,2,0,0,1,1,2,0,0,0,0,0,factoryVariety,72,134,2,0
276,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,210,,3,1,1,1,7,2,0,2,4,0,0,0,1,1,0,0,explorationFocus,109,91,3,0,2,2,0,7,2,0,3,1,2,1,0,1,0,0,0,eliteResidentProduction,47,134,1,1,0,3,0,7,2,0,2,0,0,1,0,1,0,0,0,factoryVariety,115,101,2,0
277,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,115,,1,2,1,1,7,2,0,1,4,1,0,0,2,0,0,0,adaptiveResidentStrategy,97,140,3,0,0,2,0,7,2,0,2,0,0,1,0,0,1,0,0,shipBuilding,71,165,1,1,1,3,0,7,2,0,0,1,0,0,1,0,1,0,0,factoryVariety,152,157,2,0
278,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,114,,3,0,1,1,7,2,0,3,1,1,1,0,0,0,0,0,adaptiveResidentStrategy,116,108,2,0,1,2,0,7,2,0,2,0,3,0,0,1,0,0,0,balanced,110,89,3,0,2,3,0,7,2,0,0,3,1,1,0,0,1,0,0,adaptiveResidentStrategy,107,143,1,1
279,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,133,,3,0,1,1,7,2,0,0,1,1,1,0,0,1,0,0,explorationFocus,74,121,2,0,1,2,0,7,2,0,1,1,0,0,0,0,0,1,0,factoryVariety,74,104,3,0,2,3,0,7,2,0,2,2,1,0,0,1,1,0,0,eliteResidentProduction,63,145,1,1
280,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,200,,1,1,1,1,7,2,0,0,1,1,1,0,0,0,1,0,adaptiveResidentStrategy,46,115,3,0,2,2,0,7,2,0,3,3,0,0,0,0,1,0,0,explorationFocus,38,124,2,0,0,3,0,7,2,0,0,3,1,1,0,0,0,0,0,adaptiveResidentStrategy,121,129,1,1
281,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,125,,3,2,1,1,7,2,0,1,3,0,1,0,0,0,0,0,adaptiveResidentStrategy,131,118,1,1,0,2,0,7,2,0,2,1,1,1,1,0,0,0,0,balanced,59,86,3,0,1,3,0,7,2,0,2,3,1,2,0,0,0,0,0,factoryVariety,87,96,2,0
282,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,,3,0,1,1,7,2,0,2,1,1,2,0,0,0,0,0,adaptiveResidentStrategy,142,92,3,0,1,2,0,7,2,0,1,1,1,0,1,1,0,0,0,balanced,102,100,2,0,2,3,0,7,2,0,2,2,1,2,0,0,0,0,0,adaptiveResidentStrategy,41,151,1,1
283,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,103,,3,2,1,1,7,2,0,3,1,1,0,0,0,0,1,0,explorationFocus,152,130,1,1,0,2,0,7,2,0,1,3,1,1,1,0,0,0,0,balanced,45,83,3,0,1,3,0,7,2,0,1,1,2,0,2,0,0,0,0,explorationFocus,144,117,2,0
284,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,105,,2,2,1,1,7,2,0,4,1,0,1,0,0,1,0,0,balanced,94,132,2,0,0,2,0,7,2,0,1,0,0,2,0,0,0,0,0,factoryVariety,70,99,3,0,1,3,0,7,2,0,2,1,3,1,0,0,0,0,0,factoryVariety,36,165,1,1
285,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,173,,2,0,1,1,7,2,0,5,0,0,0,0,0,0,0,0,shipBuilding,136,120,3,0,1,2,0,7,2,0,3,2,1,0,1,0,0,0,0,factoryVariety,99,162,1,1,2,3,0,7,2,0,0,3,0,0,0,1,0,1,0,explorationFocus,141,122,2,0
286,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,205,,2,0,1,1,7,2,0,1,1,0,0,1,0,1,0,0,adaptiveResidentStrategy,33,90,3,0,1,2,0,7,2,0,2,0,2,0,0,0,1,0,0,balanced,108,123,1,1,2,3,0,7,2,0,0,3,1,1,0,1,0,0,0,adaptiveResidentStrategy,73,92,2,0
287,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,135,,2,0,1,1,7,2,0,1,1,1,1,0,0,0,1,0,balanced,28,135,3,0,1,2,0,7,2,0,1,1,1,0,0,1,0,0,0,eliteResidentProduction,93,159,1,1,2,3,0,7,2,0,1,2,0,1,0,0,1,0,0,shipBuilding,66,145,2,0
288,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,73,,1,1,1,1,7,2,0,3,1,1,2,0,0,0,0,0,adaptiveResidentStrategy,152,123,3,0,2,2,0,7,2,0,1,1,1,0,0,1,0,1,0,explorationFocus,83,136,2,0,0,3,0,7,2,0,0,2,1,1,0,1,0,0,0,balanced,50,161,1,1
289,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,85,,1,1,1,1,7,2,0,2,2,1,0,0,1,0,0,0,balanced,135,119,3,0,2,2,0,7,2,0,2,2,1,1,0,0,0,0,0,balanced,136,134,2,0,0,3,0,7,2,0,1,3,0,0,1,0,0,0,0,balanced,101,138,1,1
290,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,64,,3,2,1,1,7,2,0,2,1,0,0,0,0,0,1,0,factoryVariety,119,139,1,1,0,2,0,7,2,0,1,3,1,0,0,0,1,0,0,explorationFocus,146,111,3,0,1,3,0,7,2,0,2,0,2,2,0,0,0,0,0,shipBuilding,152,134,2,0
291,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,145,,3,0,1,1,7,2,0,1,1,0,1,0,1,0,0,0,explorationFocus,118,94,3,0,1,2,0,7,2,0,2,0,2,0,0,2,0,0,0,eliteResidentProduction,81,99,2,0,2,3,0,7,2,0,3,2,1,0,0,0,0,1,0,balanced,116,132,1,1
292,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,210,,2,0,1,1,7,2,0,0,2,1,0,0,0,1,1,0,eliteResidentProduction,45,94,3,0,1,2,0,7,2,0,2,3,1,1,0,0,0,0,0,adaptiveResidentStrategy,139,108,1,1,2,3,0,7,2,0,1,1,2,1,1,0,0,0,0,balanced,130,106,2,0
293,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,77,,3,1,1,1,7,2,0,1,1,0,1,0,1,0,0,0,explorationFocus,94,100,3,0,2,2,0,7,2,0,2,1,0,1,0,0,0,0,0,shipBuilding,126,132,1,1,0,3,0,7,2,0,0,0,2,1,0,0,0,1,0,shipBuilding,59,109,2,0
294,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,113,,3,2,1,1,7,2,0,0,1,0,1,1,0,0,0,0,shipBuilding,46,156,1,1,0,2,0,7,2,0,2,2,0,0,0,1,1,0,0,shipBuilding,46,138,2,0,1,3,0,7,2,0,2,1,2,0,0,1,0,0,0,eliteResidentProduction,106,99,3,0
295,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,222,,1,1,1,1,7,2,0,3,1,0,0,0,2,0,0,0,explorationFocus,97,121,2,0,2,2,0,7,2,0,0,3,2,1,0,0,0,0,0,explorationFocus,65,97,3,0,0,3,0,7,2,0,3,1,1,1,0,0,0,0,0,eliteResidentProduction,30,149,1,1
296,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,164,,2,2,1,1,7,2,0,1,1,1,1,0,1,0,0,0,explorationFocus,52,105,2,0,0,2,0,7,2,0,1,4,1,0,1,0,0,1,0,explorationFocus,72,99,3,0,1,3,0,7,2,0,2,0,1,0,0,1,0,0,0,adaptiveResidentStrategy,53,124,1,1
297,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,173,,2,1,1,1,7,2,0,2,0,0,1,0,0,0,1,0,eliteResidentProduction,117,163,1,1,2,2,0,7,2,0,1,0,1,0,0,2,0,0,0,shipBuilding,148,121,3,0,0,3,0,7,2,0,1,2,2,0,0,1,0,1,0,adaptiveResidentStrategy,29,160,2,0
298,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,55,,2,1,1,1,7,2,0,2,2,0,0,0,1,0,0,0,adaptiveResidentStrategy,40,118,1,1,2,2,0,7,2,0,1,1,1,1,0,0,0,1,0,shipBuilding,43,116,2,0,0,3,0,7,2,0,0,2,3,1,0,1,0,0,0,eliteResidentProduction,120,101,3,0
299,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,85,,2,2,1,1,7,2,0,2,0,1,1,0,0,1,0,0,factoryVariety,78,88,2,0,0,2,0,7,2,0,1,2,1,0,1,0,0,1,0,factoryVariety,93,84,3,0,1,3,0,7,2,0,1,3,1,0,0,1,0,0,0,eliteResidentProduction,146,140,1,1
300,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,64,,1,2,1,1,7,2,0,0,4,0,0,0,2,0,0,0,balanced,43,94,3,0,0,2,0,7,2,0,2,0,1,1,1,0,0,0,0,balanced,41,143,1,1,1,3,0,7,2,0,3,0,0,1,1,0,0,0,0,eliteResidentProduction,129,118,2,0
301,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,145,,1,2,1,1,7,2,0,0,3,1,1,0,1,0,0,0,adaptiveResidentStrategy,150,116,2,0,0,2,0,7,2,0,3,2,1,0,0,0,0,0,0,explorationFocus,55,138,1,1,1,3,0,7,2,0,2,3,0,1,1,0,0,0,0,factoryVariety,101,105,3,0
302,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,210,,3,0,1,1,7,2,0,0,2,0,2,0,0,0,0,0,explorationFocus,74,140,2,0,1,2,0,7,2,0,1,1,1,0,0,1,0,1,0,factoryVariety,150,135,3,0,2,3,0,7,2,0,0,2,2,0,0,0,0,1,0,balanced,103,149,1,1
303,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,77,,1,0,1,1,7,2,0,1,1,0,0,1,1,0,0,0,eliteResidentProduction,30,147,1,1,1,2,0,7,2,0,2,1,1,1,0,1,0,0,0,eliteResidentProduction,146,105,3,0,2,3,0,7,2,0,2,1,2,0,0,1,0,0,0,adaptiveResidentStrategy,109,129,2,0
304,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,113,,2,0,1,1,7,2,0,1,3,0,0,0,1,0,0,0,factoryVariety,35,122,3,0,1,2,0,7,2,0,4,0,0,0,0,2,0,0,0,eliteResidentProduction,141,140,1,1,2,3,0,7,2,0,1,2,2,0,1,0,0,0,0,balanced,150,126,2,0
305,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,222,,3,2,1,1,7,2,0,3,2,1,1,0,0,1,0,0,adaptiveResidentStrategy,150,164,1,1,0,2,0,7,2,0,1,3,1,1,0,0,0,0,0,adaptiveResidentStrategy,59,160,2,0,1,3,0,7,2,0,1,0,2,1,0,0,0,0,0,balanced,89,158,3,0
306,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,164,,1,1,1,1,7,2,0,3,0,1,0,0,1,0,0,0,factoryVariety,36,129,2,0,2,2,0,7,2,0,1,3,0,2,0,0,0,0,0,explorationFocus,74,125,3,0,0,3,0,7,2,0,1,1,2,0,0,1,0,0,0,factoryVariety,38,160,1,1
307,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,173,,2,2,1,1,7,2,0,1,2,0,1,1,0,0,0,0,eliteResidentProduction,51,93,3,0,0,2,0,7,2,0,3,1,3,1,0,1,0,0,0,shipBuilding,139,129,2,0,1,3,0,7,2,0,0,1,2,0,1,1,0,0,0,explorationFocus,100,135,1,1
308,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,55,,3,2,1,1,7,2,0,0,2,1,1,0,1,0,0,0,explorationFocus,54,151,1,1,0,2,0,7,2,0,2,2,3,0,0,0,1,0,0,shipBuilding,119,87,3,0,1,3,0,7,2,0,3,2,1,0,0,1,0,0,0,factoryVariety,128,116,2,0
309,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,300,aborted_300_rounds,1,1,1,1,7,2,0,1,2,2,0,1,0,1,0,0,adaptiveResidentStrategy,78,100,3,0,2,2,0,7,2,0,2,1,1,1,1,0,0,0,0,eliteResidentProduction,56,112,2,0,0,3,0,7,2,0,3,0,0,1,0,0,0,0,0,factoryVariety,40,133,1,1
310,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,153,,3,1,1,1,7,2,0,2,2,0,0,0,1,0,0,0,explorationFocus,74,118,2,0,2,2,0,7,2,0,1,1,0,1,1,0,0,0,0,shipBuilding,97,133,1,1,0,3,0,7,2,0,3,1,1,0,0,1,1,0,0,adaptiveResidentStrategy,146,117,3,0
311,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,217,,1,1,1,1,7,2,0,3,1,1,0,0,1,0,0,0,adaptiveResidentStrategy,50,124,2,0,2,2,0,7,2,0,1,3,0,1,0,0,0,1,0,factoryVariety,37,99,3,0,0,3,0,7,2,0,2,0,3,1,0,0,0,1,0,shipBuilding,131,148,1,1
312,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,245,,3,1,1,1,7,2,0,0,2,0,1,0,1,0,0,0,balanced,148,149,2,0,2,2,0,7,2,0,1,2,3,1,0,1,0,0,0,explorationFocus,41,165,1,1,0,3,0,7,2,0,3,0,2,0,1,0,0,0,0,explorationFocus,48,132,3,0
313,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,217,,3,2,1,1,7,2,0,2,1,1,1,0,0,0,0,0,balanced,48,104,1,1,0,2,0,7,2,0,0,3,1,0,0,1,1,0,0,factoryVariety,74,83,3,0,1,3,0,7,2,0,1,2,0,0,0,1,0,1,0,eliteResidentProduction,102,97,2,0
314,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,178,,1,1,1,1,7,2,0,1,3,0,2,0,0,0,0,0,factoryVariety,102,114,2,0,2,2,0,7,2,0,1,0,1,1,0,1,0,0,0,factoryVariety,86,111,3,0,0,3,0,7,2,0,1,1,1,0,0,1,0,0,0,balanced,45,138,1,1
315,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,190,,2,1,1,1,7,2,0,1,2,2,0,1,0,1,0,0,eliteResidentProduction,142,124,1,1,2,2,0,7,2,0,2,3,0,0,0,1,0,0,0,factoryVariety,73,122,2,0,0,3,0,7,2,0,1,0,1,0,1,1,0,0,0,eliteResidentProduction,125,83,3,0
316,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,115,,1,1,1,1,7,2,0,1,2,1,0,0,1,1,0,0,eliteResidentProduction,31,107,3,0,2,2,0,7,2,0,2,1,1,0,0,0,0,0,0,shipBuilding,133,113,2,0,0,3,0,7,2,0,1,1,2,1,1,0,0,0,0,eliteResidentProduction,37,155,1,1
317,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,123,,2,1,1,1,7,2,0,2,1,2,0,0,1,1,0,0,explorationFocus,153,159,1,1,2,2,0,7,2,0,3,0,2,2,0,0,0,0,0,factoryVariety,89,91,3,0,0,3,0,7,2,0,1,2,0,1,0,1,0,0,0,factoryVariety,43,115,2,0
318,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,275,,1,0,1,1,7,2,0,2,1,0,1,0,1,0,0,0,explorationFocus,119,154,1,1,1,2,0,7,2,0,1,2,2,0,0,0,0,1,0,eliteResidentProduction,142,131,2,0,2,3,0,7,2,0,1,1,0,2,0,0,0,0,0,explorationFocus,79,127,3,0
319,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,155,,3,0,1,1,7,2,0,1,2,0,0,1,1,0,0,0,adaptiveResidentStrategy,111,99,3,0,1,2,0,7,2,0,2,0,2,1,0,1,0,0,0,explorationFocus,132,99,3,0,2,3,0,7,2,0,2,1,2,1,0,0,0,0,0,explorationFocus,59,134,1,1
320,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,300,aborted_300_rounds,3,2,1,1,7,2,0,3,2,1,1,0,1,0,0,0,adaptiveResidentStrategy,29,145,1,1,0,2,0,7,2,0,1,3,2,0,0,0,0,0,0,explorationFocus,83,135,2,0,1,3,0,7,2,0,0,1,1,2,0,0,0,0,0,factoryVariety,28,104,3,0
321,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,210,,3,1,1,1,7,2,0,2,4,0,0,0,1,1,0,0,explorationFocus,41,124,3,0,2,2,0,7,2,0,3,1,2,1,0,1,0,0,0,eliteResidentProduction,60,153,1,1,0,3,0,7,2,0,2,0,0,1,0,1,0,0,0,factoryVariety,124,127,2,0
322,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,115,,1,2,1,1,7,2,0,1,4,1,0,0,2,0,0,0,adaptiveResidentStrategy,27,98,2,0,0,2,0,7,2,0,2,0,0,1,0,0,1,0,0,shipBuilding,99,126,1,1,1,3,0,7,2,0,0,1,0,0,1,0,1,0,0,factoryVariety,135,90,3,0
323,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,114,,2,0,1,1,7,2,0,3,1,1,1,0,0,0,0,0,adaptiveResidentStrategy,65,100,3,0,1,2,0,7,2,0,2,0,3,0,0,1,0,0,0,balanced,58,148,1,1,2,3,0,7,2,0,0,3,1,1,0,0,1,0,0,adaptiveResidentStrategy,104,146,2,0
324,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,133,,3,0,1,1,7,2,0,0,1,1,1,0,0,1,0,0,explorationFocus,133,99,2,0,1,2,0,7,2,0,1,1,0,0,0,0,0,1,0,factoryVariety,116,94,3,0,2,3,0,7,2,0,2,2,1,0,0,1,1,0,0,eliteResidentProduction,138,165,1,1
325,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,200,,3,1,1,1,7,2,0,0,1,1,1,0,0,0,1,0,adaptiveResidentStrategy,137,146,2,0,2,2,0,7,2,0,3,3,0,0,0,0,1,0,0,explorationFocus,133,151,1,1,0,3,0,7,2,0,0,3,1,1,0,0,0,0,0,adaptiveResidentStrategy,98,122,3,0
326,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,125,,3,2,1,1,7,2,0,1,3,0,1,0,0,0,0,0,adaptiveResidentStrategy,33,145,1,1,0,2,0,7,2,0,2,1,1,1,1,0,0,0,0,balanced,112,139,3,0,1,3,0,7,2,0,2,3,1,2,0,0,0,0,0,factoryVariety,66,142,2,0
327,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,,3,0,1,1,7,2,0,2,1,1,2,0,0,0,0,0,adaptiveResidentStrategy,36,99,3,0,1,2,0,7,2,0,1,1,1,0,1,1,0,0,0,balanced,135,156,2,0,2,3,0,7,2,0,2,2,1,2,0,0,0,0,0,adaptiveResidentStrategy,57,160,1,1
328,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,103,,3,2,1,1,7,2,0,3,1,1,0,0,0,0,1,0,explorationFocus,152,134,1,1,0,2,0,7,2,0,1,3,1,1,1,0,0,0,0,balanced,119,128,2,0,1,3,0,7,2,0,1,1,2,0,2,0,0,0,0,explorationFocus,133,86,3,0
329,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,105,,2,2,1,1,7,2,0,4,1,0,1,0,0,1,0,0,balanced,90,99,2,0,0,2,0,7,2,0,1,0,0,2,0,0,0,0,0,factoryVariety,40,84,3,0,1,3,0,7,2,0,2,1,3,1,0,0,0,0,0,factoryVariety,102,123,1,1
330,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,173,,2,0,1,1,7,2,0,5,0,0,0,0,0,0,0,0,shipBuilding,141,123,3,0,1,2,0,7,2,0,3,2,1,0,1,0,0,0,0,factoryVariety,95,154,1,1,2,3,0,7,2,0,0,3,0,0,0,1,0,1,0,explorationFocus,65,146,2,0
331,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,205,,3,0,1,1,7,2,0,1,1,0,0,1,0,1,0,0,adaptiveResidentStrategy,122,86,3,0,1,2,0,7,2,0,2,0,2,0,0,0,1,0,0,balanced,119,102,2,0,2,3,0,7,2,0,0,3,1,1,0,1,0,0,0,adaptiveResidentStrategy,114,165,1,1
332,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,135,,1,0,1,1,7,2,0,1,1,1,1,0,0,0,1,0,balanced,64,153,1,1,1,2,0,7,2,0,1,1,1,0,0,1,0,0,0,eliteResidentProduction,98,107,3,0,2,3,0,7,2,0,1,2,0,1,0,0,1,0,0,shipBuilding,109,122,2,0
333,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,73,,3,1,1,1,7,2,0,3,1,1,2,0,0,0,0,0,adaptiveResidentStrategy,78,111,3,0,2,2,0,7,2,0,1,1,1,0,0,1,0,1,0,explorationFocus,87,142,1,1,0,3,0,7,2,0,0,2,1,1,0,1,0,0,0,balanced,113,132,2,0
334,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,85,,2,1,1,1,7,2,0,2,2,1,0,0,1,0,0,0,balanced,65,138,1,1,2,2,0,7,2,0,2,2,1,1,0,0,0,0,0,balanced,88,92,3,0,0,3,0,7,2,0,1,3,0,0,1,0,0,0,0,balanced,46,107,2,0
335,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,133,,2,0,1,1,7,2,0,1,1,1,1,0,1,0,0,0,adaptiveResidentStrategy,46,138,2,0,1,2,0,7,2,0,1,2,1,1,1,0,0,0,0,adaptiveResidentStrategy,114,141,1,1,2,3,0,7,2,0,4,1,0,1,0,0,0,0,0,balanced,38,133,3,0
336,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,200,,3,1,1,1,7,2,0,2,2,1,2,0,0,0,0,0,factoryVariety,35,107,2,0,2,2,0,7,2,0,3,0,2,2,0,0,0,0,0,eliteResidentProduction,39,134,1,1,0,3,0,7,2,0,3,1,0,0,0,1,0,0,0,adaptiveResidentStrategy,147,89,3,0
337,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,125,,3,2,1,1,7,2,0,0,2,3,1,0,0,0,1,0,explorationFocus,139,134,1,1,0,2,0,7,2,0,2,3,0,1,0,0,0,1,0,adaptiveResidentStrategy,63,129,2,0,1,3,0,7,2,0,0,2,1,0,0,1,0,0,0,adaptiveResidentStrategy,148,103,3,0
338,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,90,,2,0,1,1,7,2,0,1,2,1,1,0,0,1,0,0,eliteResidentProduction,70,130,2,0,1,2,0,7,2,0,2,1,1,1,1,0,0,0,0,factoryVariety,122,157,1,1,2,3,0,7,2,0,2,2,0,2,0,0,0,0,0,eliteResidentProduction,90,125,3,0
339,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,103,,3,1,1,1,7,2,0,1,3,0,1,0,0,0,0,0,adaptiveResidentStrategy,51,82,3,0,2,2,0,7,2,0,3,1,1,1,0,0,0,0,0,eliteResidentProduction,66,143,1,1,0,3,0,7,2,0,1,3,0,0,0,1,0,0,0,explorationFocus,74,134,2,0
340,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,105,,2,0,1,1,7,2,0,0,4,1,0,0,0,0,1,0,adaptiveResidentStrategy,153,88,3,0,1,2,0,7,2,0,2,1,1,1,0,0,0,0,0,balanced,46,164,1,1,2,3,0,7,2,0,2,1,0,1,0,0,1,0,0,eliteResidentProduction,30,105,2,0
